,SERIAL_NUMBER,PROCESS_DT,DLVR_RQESTER_ID,DLVR_REQUST_STTUS_VALUE,DLVR_RCEPT_CMPNY_ID,DLVR_STORE_ID,DLVR_STORE_INDUTY_NM,DLVR_STORE_LEGALDONG_CODE,DLVR_STORE_SIDO,DLVR_STORE_SIGUNGU,DLVR_STORE_DONG,DLVR_STORE_RI,DLVR_STORE_ADSTRD_CODE,DLVR_STORE_RDNMADR_CODE,DLVR_DSTN_LEGALDONG_CODE,DLVR_DSTN_SIDO,DLVR_DSTN_SIGUNGU,DLVR_DSTN_DONG,DLVR_DSTN_RI,DLVR_DSTN_ADSTRD_CODE,DLVR_DSTN_RDNMADR_CODE,DLVR_MAN_ID,DLVR_AMOUNT,CALL_RLAY_FEE_AMOUNT,GOODS_AMOUNT,SETLE_KND_VALUE,SETLE_CARD_CN,DLVR_RCEPT_TIME,DLVR_CARALC_TIME,DLVR_COMPT_TIME,DLVR_CANCL_TIME
1116800,5897160,2020-02-10,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062000.0,116504163643.0,D0008385,3500,200,11800,2,,2020-02-10 00:22:40,2020-02-10 00:32:47,2020-02-10 00:49:49,
1116970,5897356,2020-02-10,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062000.0,116504163606.0,D0008385,3500,200,11500,2,,2020-02-10 01:48:17,2020-02-10 01:49:43,2020-02-10 01:58:01,
1117157,5897572,2020-02-10,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062000.0,116504163623.0,D0008385,3000,200,11800,3,,2020-02-10 06:24:33,2020-02-10 06:34:49,2020-02-10 06:51:10,
1117193,5897617,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010700.0,서울특별시,서초구,반포동,,1165058100.0,116504163131.0,D0006835,3500,300,18100,2,,2020-02-10 11:01:19,2020-02-10 11:04:22,2020-02-10 11:40:14,
1117412,5897879,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010700.0,서울특별시,서초구,반포동,,1165058100.0,116504163242.0,D0006835,4000,300,12300,2,,2020-02-10 12:17:51,2020-02-10 12:18:24,2020-02-10 12:31:55,
1117853,5898386,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163404.0,D0006835,3500,300,23800,2,,2020-02-10 11:50:58,2020-02-10 11:51:17,2020-02-10 12:17:55,
1117964,5898519,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062000.0,116504163061.0,D0006835,3000,300,11000,2,,2020-02-10 12:33:40,2020-02-10 12:34:05,2020-02-10 12:50:00,
1119892,5900787,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062000.0,116504163615.0,D0006835,3000,300,11200,2,,2020-02-10 13:28:43,2020-02-10 13:29:07,2020-02-10 13:36:10,
1120742,5901789,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163068.0,D0006835,3000,300,11700,2,,2020-02-10 12:56:21,2020-02-10 12:56:42,2020-02-10 13:04:30,
1121225,5902376,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163234.0,D0006835,3500,300,11900,2,,2020-02-10 13:13:14,2020-02-10 13:13:40,2020-02-10 13:18:50,
1121481,5902680,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062100.0,116504163263.0,D0006835,3000,300,11300,2,,2020-02-10 16:06:53,2020-02-10 16:07:46,2020-02-10 16:18:37,
1122568,5903978,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062100.0,116504163267.0,D0006835,3500,300,11200,2,,2020-02-10 15:43:47,2020-02-10 15:44:02,2020-02-10 15:55:07,
1122718,5904154,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165059000.0,116504163118.0,D0006835,3500,300,11100,2,,2020-02-10 16:09:27,2020-02-10 16:09:45,2020-02-10 16:18:35,
1123641,5905266,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062000.0,116503121021.0,D0006835,3000,300,13300,2,,2020-02-10 15:25:40,2020-02-10 15:25:56,2020-02-10 15:43:07,
1123709,5905354,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165061000.0,116504163624.0,D0006835,3000,300,11400,2,,2020-02-10 16:52:29,2020-02-10 16:53:01,2020-02-10 17:01:32,
1123934,5905613,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062100.0,116504163265.0,D0006835,3000,300,12100,2,,2020-02-10 16:49:14,2020-02-10 16:49:41,2020-02-10 17:01:35,
1124589,5906395,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163193.0,D0006835,3000,300,11200,2,,2020-02-10 17:08:17,2020-02-10 17:08:43,2020-02-10 17:18:36,
1124857,5906717,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165059000.0,116504163271.0,D0006835,3500,300,11200,2,,2020-02-10 17:07:10,2020-02-10 17:08:03,2020-02-10 17:30:32,
1125523,5907503,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163251.0,D0006835,3000,300,13000,2,,2020-02-10 16:37:34,2020-02-10 16:50:32,2020-02-10 17:01:33,
1126250,5908350,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165059000.0,116504163275.0,D0006835,3500,300,11600,2,,2020-02-10 18:15:17,2020-02-10 18:28:44,2020-02-10 18:51:49,
1126876,5909061,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116503121021.0,D0006835,3000,300,11700,2,,2020-02-10 17:56:36,2020-02-10 17:56:58,2020-02-10 18:16:58,
1126943,5909140,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163194.0,D0006835,3000,300,13100,2,,2020-02-10 18:04:23,2020-02-10 18:04:41,2020-02-10 18:16:57,
1127673,5909996,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062000.0,116504163631.0,D0006835,3500,300,18400,2,,2020-02-10 18:09:27,2020-02-10 18:11:39,2020-02-10 18:32:40,
1127927,5910286,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062100.0,116503121010.0,D0006835,3000,300,11900,2,,2020-02-10 18:40:26,2020-02-10 18:40:46,2020-02-10 18:51:48,
1130012,5912753,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010700.0,서울특별시,서초구,반포동,,1165058100.0,116503121015.0,D0006835,4000,300,12500,2,,2020-02-10 18:58:59,2020-02-10 18:59:22,2020-02-10 19:11:28,
1130456,5913280,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163181.0,D0006835,3000,300,14600,2,,2020-02-10 19:09:38,2020-02-10 19:11:05,2020-02-10 19:28:57,
1130775,5913667,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062000.0,116503121010.0,D0006835,3000,300,20000,2,,2020-02-10 19:05:44,2020-02-10 19:06:24,2020-02-10 19:28:59,
1132089,5915206,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010700.0,서울특별시,서초구,반포동,,1165058100.0,116504163133.0,D0006835,3500,300,23000,1,승인:하나카드,2020-02-10 19:15:39,2020-02-10 19:17:37,2020-02-10 19:28:56,
1132406,5915574,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163633.0,D0006835,3000,300,15100,2,,2020-02-10 20:10:44,2020-02-10 20:11:54,2020-02-10 20:27:33,
1132465,5915641,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062100.0,116504163388.0,D0006835,3000,300,15100,2,,2020-02-10 20:02:22,2020-02-10 20:02:47,2020-02-10 20:27:36,
1132805,5916067,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163404.0,D0006835,3500,300,12000,2,,2020-02-10 19:41:35,2020-02-10 19:41:54,2020-02-10 19:58:33,
1133070,5916384,2020-02-10,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163640.0,D0008385,3500,200,13800,2,,2020-02-10 20:09:00,2020-02-10 20:11:48,2020-02-10 20:33:56,
1133301,5916661,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163252.0,D0006835,3000,300,13800,2,,2020-02-10 19:58:02,2020-02-10 20:01:48,2020-02-10 20:27:37,
1133310,5916670,2020-02-10,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163225.0,D0008385,3500,200,14500,3,,2020-02-10 20:08:40,2020-02-10 20:11:46,2020-02-10 20:33:55,
1133409,5916784,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062100.0,116503121004.0,D0006835,3500,300,12300,2,,2020-02-10 20:05:00,2020-02-10 20:05:24,2020-02-10 20:27:35,
1134269,5917810,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163645.0,D0006835,3500,300,11100,2,,2020-02-10 19:50:49,2020-02-10 19:51:11,2020-02-10 19:58:31,
1135034,5918738,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1159010700.0,서울특별시,동작구,사당동,,1159062000.0,115904157168.0,D0006835,4000,300,13700,2,,2020-02-10 20:51:26,2020-02-10 20:51:49,2020-02-10 21:14:14,
1136874,5920884,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062100.0,116504163260.0,D0006835,3000,300,12200,2,,2020-02-10 21:36:59,2020-02-10 21:37:20,2020-02-10 21:44:17,
1136945,5920966,2020-02-10,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163225.0,D0006835,3500,300,15400,2,,2020-02-10 21:07:29,2020-02-10 21:12:42,2020-02-10 21:25:33,
1140579,5925218,2020-02-11,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010700.0,서울특별시,서초구,반포동,,1165058100.0,116504163361.0,D0008385,4500,200,11900,2,,2020-02-11 02:44:26,2020-02-11 02:44:54,2020-02-11 03:08:25,
1140743,5925404,2020-02-11,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163300.0,D0008385,4000,200,15100,2,,2020-02-11 00:23:06,2020-02-11 00:31:18,2020-02-11 00:56:30,
1140939,5925623,2020-02-11,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163257.0,D0008385,3500,200,15900,2,,2020-02-11 00:27:00,2020-02-11 00:31:20,2020-02-11 00:56:27,
1140971,5925660,2020-02-11,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165061000.0,116503121011.0,D0008385,3500,200,13700,2,,2020-02-11 05:36:00,2020-02-11 05:38:23,2020-02-11 05:59:14,
1141111,5925817,2020-02-11,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163316.0,D0008385,4500,200,11500,2,,2020-02-11 02:33:39,2020-02-11 02:43:15,2020-02-11 02:56:51,
1141152,5925860,2020-02-11,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062000.0,116504163608.0,D0008385,3500,200,11600,1,승인:KB국민카드,2020-02-11 01:24:44,2020-02-11 01:25:40,2020-02-11 01:41:46,
1141161,5925869,2020-02-11,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163251.0,D0008385,3500,200,11700,2,,2020-02-11 01:33:23,2020-02-11 01:33:42,2020-02-11 01:41:47,
1141185,5925897,2020-02-11,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163387.0,D0008385,3500,200,11900,2,,2020-02-11 02:37:11,2020-02-11 02:43:19,2020-02-11 02:56:55,
1141212,5925927,2020-02-11,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1162010300.0,서울특별시,관악구,남현동,,1162063000.0,116204160473.0,D0008385,4500,200,12600,2,,2020-02-11 04:41:31,2020-02-11 04:41:57,2020-02-11 04:51:50,
1141385,5926130,2020-02-11,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163632.0,D0008385,3500,200,11800,2,,2020-02-11 05:56:28,2020-02-11 05:56:49,2020-02-11 06:06:30,
1141425,5926176,2020-02-11,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163642.0,D0008385,3500,200,11300,2,,2020-02-11 06:07:44,2020-02-11 06:08:04,2020-02-11 06:17:24,
1141470,5926234,2020-02-11,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062000.0,116503121010.0,D0008385,3500,200,11200,2,,2020-02-11 05:48:51,2020-02-11 05:49:11,2020-02-11 05:59:17,
1141609,5926398,2020-02-11,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062100.0,116504163401.0,D0008385,3000,200,12700,2,,2020-02-11 06:05:16,2020-02-11 06:05:31,2020-02-11 06:17:25,
1141633,5926424,2020-02-11,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163404.0,D0008385,3500,200,11000,2,,2020-02-11 10:46:12,2020-02-11 10:52:12,2020-02-11 11:01:38,
1141894,5926739,2020-02-11,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163230.0,D0006835,3500,300,11400,2,,2020-02-11 11:29:02,2020-02-11 11:29:25,2020-02-11 11:51:07,
1141996,5926858,2020-02-11,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163404.0,D0006835,3500,300,11400,2,,2020-02-11 11:48:17,2020-02-11 11:49:04,2020-02-11 12:11:15,
1142118,5927013,2020-02-11,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163258.0,D0006835,3000,300,13200,2,,2020-02-11 11:17:19,2020-02-11 11:17:35,2020-02-11 11:25:34,
1142801,5927834,2020-02-11,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1162010300.0,서울특별시,관악구,남현동,,1162063000.0,116204160474.0,D0008385,4000,200,17700,2,,2020-02-11 08:17:08,2020-02-11 08:27:10,2020-02-11 08:34:27,
1142909,5927959,2020-02-11,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062000.0,116504163619.0,D0008385,3000,200,13100,2,,2020-02-11 06:50:19,2020-02-11 06:50:39,2020-02-11 06:59:26,
1142943,5928003,2020-02-11,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163404.0,D0006835,3500,300,16800,2,,2020-02-11 11:48:19,2020-02-11 11:49:06,2020-02-11 12:11:13,
1143062,5928143,2020-02-11,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163404.0,D0006835,3500,300,12100,2,,2020-02-11 11:29:04,2020-02-11 11:29:27,2020-02-11 11:51:04,
1143079,5928162,2020-02-11,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163404.0,D0006835,3500,300,11300,2,,2020-02-11 11:28:57,2020-02-11 11:29:12,2020-02-11 11:51:09,
1143117,5928208,2020-02-11,C000332,1,C000332,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010700.0,서울특별시,서초구,반포동,,1165058100.0,116504163362.0,D0008385,4000,200,17200,2,,2020-02-11 08:11:54,2020-02-11 08:12:10,2020-02-11 08:20:17,
