,기준월,대분류,중분류,나이,성별,시도명,시군구명,성장지수
37186,201905,화장품,바디/헤어용품,all,F,서울,금천구,104.62512129537
37187,201905,화장품,바디/헤어용품,all,F,서울,동작구,26.32087416044025
37189,201905,화장품,바디/헤어용품,all,F,서울,양천구,105.10001674025122
37190,201905,화장품,바디/헤어용품,all,M,서울,금천구,91.51959582263508
37194,201905,화장품,바디/헤어용품,all,all,서울,동작구,40.01946345973688
37201,201905,화장품,뷰티소품,all,F,서울,강서구,88.92954573765728
37202,201905,화장품,뷰티소품,all,F,서울,관악구,115.2999461713006
37203,201905,화장품,뷰티소품,all,F,서울,구로구,68.30371900806198
37204,201905,화장품,뷰티소품,all,F,서울,금천구,94.56519414416313
37207,201905,화장품,뷰티소품,all,F,서울,양천구,96.40056680061001
37208,201905,화장품,뷰티소품,all,F,서울,영등포구,78.44014994025397
37214,201905,화장품,뷰티소품,all,all,서울,관악구,110.07284118901268
37216,201905,화장품,뷰티소품,all,all,서울,금천구,71.82938030342609
37219,201905,화장품,뷰티소품,all,all,서울,동작구,50.40549003789528
37227,201905,화장품,화장품,all,M,서울,관악구,91.09645584013883
37229,201905,화장품,화장품,all,M,서울,금천구,113.71970923299551
37232,201905,화장품,화장품,all,M,서울,영등포구,105.00951616544347
37244,201905,건강/의료용품,건강관리용품,all,F,서울,강서구,78.1643736487042
37245,201905,건강/의료용품,건강관리용품,all,F,서울,구로구,75.71105631796615
37253,201905,건강/의료용품,건강관리용품,all,M,서울,강서구,70.36186548682576
37255,201905,건강/의료용품,건강관리용품,all,M,서울,동작구,122.36163682864452
37259,201905,건강/의료용품,건강관리용품,all,M,서울,양천구,107.81018353712295
37262,201905,건강/의료용품,건강관리용품,all,all,서울,구로구,85.57257732560404
37263,201905,건강/의료용품,건강관리용품,all,all,서울,금천구,131.5067262923288
37265,201905,건강/의료용품,건강관리용품,all,all,서울,동작구,116.25349641707064
37269,201905,식품,가공식품,all,F,서울,강서구,94.51935252877738
37270,201905,식품,가공식품,all,F,서울,관악구,107.65219870574093
37271,201905,식품,가공식품,all,F,서울,구로구,97.05745268877916
37277,201905,식품,가공식품,all,M,서울,구로구,88.06281949730034
37278,201905,식품,가공식품,all,M,서울,금천구,109.57717599969048
37285,201905,식품,기호식품,all,F,서울,관악구,95.5800949448724
37290,201905,식품,기호식품,all,M,서울,동작구,49.874169849780905
37293,201905,식품,기호식품,all,M,서울,양천구,234.12499130196343
37298,201905,식품,기호식품,all,all,서울,동작구,41.3653819680892
37299,201905,식품,기호식품,all,all,서울,양천구,122.34071532550415
37300,201905,식품,기호식품,all,all,서울,영등포구,73.04241820005737
37302,201905,식품,담배,all,F,서울,관악구,95.06901836954
37304,201905,식품,담배,all,F,서울,동작구,167.28150568099684
37308,201905,식품,담배,all,F,서울,양천구,130.47595258640266
37309,201905,식품,담배,all,F,서울,영등포구,175.66489954545898
37311,201905,식품,담배,all,M,서울,관악구,155.65342178353995
37313,201905,식품,담배,all,M,서울,동작구,177.71014026535354
37315,201905,식품,담배,all,M,서울,영등포구,160.66026289088816
37319,201905,식품,담배,all,all,서울,구로구,175.3406815481842
37320,201905,식품,담배,all,all,서울,동작구,173.20411514087337
37322,201905,식품,빙과류,all,F,서울,관악구,105.94201832932038
37330,201905,식품,빙과류,all,M,서울,양천구,101.70357629825381
37331,201905,식품,빙과류,all,all,서울,강서구,114.22879945206387
37332,201905,식품,빙과류,all,all,서울,금천구,139.4124146599296
37334,201905,식품,빙과류,all,all,서울,양천구,107.73739597395156
37338,201905,식품,빵류,all,F,서울,구로구,87.20961033984847
37341,201905,식품,빵류,all,F,서울,양천구,77.15271469171917
37345,201905,식품,빵류,all,M,서울,관악구,104.95963070574939
37350,201905,식품,빵류,all,all,서울,금천구,131.15999740427046
37351,201905,식품,빵류,all,all,서울,영등포구,105.82322926451269
37355,201905,식품,신선식품,all,F,서울,구로구,93.41171951225564
37361,201905,식품,신선식품,all,M,서울,강서구,89.48568064051489
37362,201905,식품,신선식품,all,M,서울,관악구,123.16682141046672
37367,201905,식품,신선식품,all,all,서울,관악구,116.6818071833754
37371,201905,식품,유제품류,all,F,서울,구로구,100.73775508157084
37376,201905,식품,유제품류,all,all,서울,구로구,99.06174618641177
37379,201905,식품,유제품류,all,all,서울,영등포구,97.90644849986296
37383,201905,식품,음료,all,F,서울,동작구,92.46678377048063
37390,201905,식품,음료,all,M,서울,관악구,102.9108450262022
37392,201905,식품,음료,all,M,서울,구로구,101.27935582548024
37393,201905,식품,음료,all,M,서울,금천구,120.1713708073195
37397,201905,식품,음료,all,M,서울,양천구,92.21664201474188
37398,201905,식품,음료,all,all,서울,관악구,107.86390178117064
37404,201905,식품,제과류,all,F,서울,강서구,85.83476649700154
37405,201905,식품,제과류,all,F,서울,관악구,98.92766385337863
37408,201905,식품,제과류,all,F,서울,영등포구,101.20553988013792
37422,201905,식품,제과류,all,all,서울,영등포구,103.45414806801064
37428,201905,식품,주류,all,F,서울,구로구,89.5348889485229
37432,201905,식품,주류,all,F,서울,영등포구,92.35382626777994
37439,201905,식품,주류,all,all,서울,관악구,103.65647870263331
37444,201905,식품,주류,all,all,서울,양천구,103.73811214495687
37447,201905,일용품,생활용품,all,F,서울,금천구,122.38749834573143
37451,201905,일용품,생활용품,all,M,서울,강서구,91.56786808679672
37452,201905,일용품,생활용품,all,M,서울,관악구,103.93944494054935
37458,201905,일용품,생활용품,all,M,서울,양천구,453.72738084569534
37460,201905,일용품,생활용품,all,all,서울,동작구,46.47189898730211
37463,201905,일용품,생활용품,all,all,서울,영등포구,96.25347190782746
37466,201905,일용품,애완동물용품,all,F,서울,관악구,101.51462510502836
37469,201905,일용품,애완동물용품,all,F,서울,동작구,5.532347295924128
37474,201905,일용품,애완동물용품,all,F,서울,양천구,129.28076285134705
37477,201905,일용품,애완동물용품,all,M,서울,강서구,106.01105327645058
37480,201905,일용품,애완동물용품,all,M,서울,영등포구,66.78866352440734
37482,201905,일용품,애완동물용품,all,all,서울,강서구,100.24829430418644
37485,201905,일용품,애완동물용품,all,all,서울,양천구,132.09604881081506
37486,201905,일용품,애완동물용품,all,all,서울,영등포구,62.21681400586393
37491,201905,화장품,바디/헤어용품,all,F,서울,강서구,99.33293642178234
37492,201905,화장품,바디/헤어용품,all,F,서울,구로구,93.32056860928444
37498,201905,화장품,바디/헤어용품,all,M,서울,동작구,72.90071988375503
37505,201905,화장품,바디/헤어용품,all,all,서울,관악구,76.0309612385692
37506,201905,화장품,바디/헤어용품,all,all,서울,구로구,85.81350416583192
37520,201905,화장품,뷰티소품,all,M,서울,동작구,84.63531653822363
37533,201905,화장품,화장품,all,F,서울,금천구,147.3601270992611
37534,201905,화장품,화장품,all,F,서울,동작구,66.96617865716564
37542,201905,화장품,화장품,all,all,서울,동작구,84.2918694339187
37548,201906,건강/의료용품,건강관리용품,20,F,서울,강서구,102.5942718124516
37549,201906,건강/의료용품,건강관리용품,20,F,서울,금천구,478.68558131843474
37551,201906,건강/의료용품,건강관리용품,20,F,서울,동작구,138.13587414640614
37553,201906,건강/의료용품,건강관리용품,20,F,서울,양천구,141.31679695265458
37560,201906,건강/의료용품,건강관리용품,20,M,서울,구로구,127.22999401576716
37561,201906,건강/의료용품,건강관리용품,20,M,서울,동작구,65.58454213882004
37570,201906,건강/의료용품,건강관리용품,20,all,서울,양천구,78.85466248125414
37573,201906,식품,가공식품,20,F,서울,구로구,139.6876593905009
37574,201906,식품,가공식품,20,F,서울,금천구,259.55792133128745
37577,201906,식품,가공식품,20,F,서울,양천구,112.0546722792342
37578,201906,식품,가공식품,20,F,서울,영등포구,122.7498774657927
37583,201906,식품,가공식품,20,M,서울,강서구,113.63441176471642
37588,201906,식품,가공식품,20,all,서울,관악구,112.09794703861523
37589,201906,식품,가공식품,20,all,서울,구로구,137.13686011944685
37591,201906,식품,가공식품,20,all,서울,영등포구,123.01808349950831
37595,201906,식품,기호식품,20,F,서울,강서구,128.53126686382095
37596,201906,식품,기호식품,20,F,서울,관악구,92.68761126294413
37597,201906,식품,기호식품,20,F,서울,영등포구,126.0620390266017
37599,201906,식품,기호식품,20,M,서울,금천구,183.36516756381317
37608,201906,식품,기호식품,20,all,서울,강서구,119.28000904696808
37609,201906,식품,기호식품,20,all,서울,구로구,139.13885926699854
37615,201906,식품,담배,20,F,서울,강서구,151.6637355399696
37618,201906,식품,담배,20,F,서울,영등포구,173.31227676594742
37623,201906,식품,담배,20,M,서울,강서구,173.64176022712607
37628,201906,식품,담배,20,all,서울,강서구,164.09885091741026
37630,201906,식품,담배,20,all,서울,동작구,271.1608483676534
37632,201906,식품,담배,20,all,서울,양천구,141.71441286087781
37638,201906,식품,빙과류,20,F,서울,구로구,115.62486494975063
37640,201906,식품,빙과류,20,F,서울,동작구,140.67679454611695
37644,201906,식품,빙과류,20,F,서울,양천구,112.15865268888321
37650,201906,식품,빙과류,20,M,서울,강서구,145.1914948165944
37651,201906,식품,빙과류,20,M,서울,관악구,162.79012686073878
37653,201906,식품,빙과류,20,M,서울,동작구,128.94771670660592
37658,201906,식품,빙과류,20,M,서울,영등포구,136.64413745188983
37661,201906,식품,빙과류,20,all,서울,구로구,124.85503638494335
37664,201906,식품,빙과류,20,all,서울,영등포구,148.86939462822218
37666,201906,식품,빵류,20,F,서울,구로구,93.63949253515722
37668,201906,식품,빵류,20,F,서울,양천구,100.24608853379576
37673,201906,식품,빵류,20,M,서울,금천구,217.8840608764204
37676,201906,식품,빵류,20,all,서울,구로구,91.94280704076591
37677,201906,식품,빵류,20,all,서울,금천구,224.18187182305599
37679,201906,식품,빵류,20,all,서울,동작구,94.83692578424706
37681,201906,식품,신선식품,20,F,서울,구로구,110.12888388941109
37682,201906,식품,신선식품,20,F,서울,금천구,262.7135478717263
37689,201906,식품,신선식품,20,M,서울,강서구,97.1164375315009
37690,201906,식품,신선식품,20,M,서울,금천구,228.99254614608282
37692,201906,식품,신선식품,20,M,서울,동작구,4.704307155070248
37696,201906,식품,신선식품,20,all,서울,관악구,121.28208968572369
37698,201906,식품,신선식품,20,all,서울,양천구,122.8962976851662
37701,201906,식품,유제품류,20,F,서울,구로구,140.17197985797776
37702,201906,식품,유제품류,20,F,서울,양천구,99.37177847900601
37708,201906,식품,유제품류,20,M,서울,강서구,108.3096492795692
37710,201906,식품,유제품류,20,M,서울,동작구,84.26544728630489
37712,201906,식품,유제품류,20,M,서울,양천구,131.78283768166295
37713,201906,식품,유제품류,20,M,서울,영등포구,121.80908541786413
37718,201906,식품,유제품류,20,all,서울,금천구,230.0474325265281
37720,201906,식품,유제품류,20,all,서울,양천구,105.91190254724634
37734,201906,식품,음료,20,M,서울,강서구,112.08644419900897
37735,201906,식품,음료,20,M,서울,구로구,128.28902948416442
37736,201906,식품,음료,20,M,서울,금천구,206.29874991992145
37746,201906,식품,음료,20,all,서울,금천구,206.32296242837958
37753,201906,식품,제과류,20,F,서울,금천구,260.1684611573171
37759,201906,식품,제과류,20,M,서울,관악구,106.40397733935568
37760,201906,식품,제과류,20,M,서울,구로구,118.71451841432864
37764,201906,식품,제과류,20,M,서울,영등포구,106.0494923113271
37769,201906,식품,제과류,20,all,서울,강서구,97.49956896922757
37771,201906,식품,제과류,20,all,서울,금천구,245.7321553964312
37774,201906,식품,제과류,20,all,서울,양천구,96.01252068622627
37775,201906,식품,제과류,20,all,서울,영등포구,103.38245508122685
37778,201906,식품,주류,20,F,서울,관악구,117.79022139184994
37780,201906,식품,주류,20,F,서울,양천구,148.8328947774465
37781,201906,식품,주류,20,F,서울,영등포구,114.2217371816109
37785,201906,식품,주류,20,M,서울,금천구,230.42523213913398
37788,201906,식품,주류,20,M,서울,양천구,133.72435120172196
37790,201906,식품,주류,20,all,서울,강서구,115.9365631020388
37791,201906,식품,주류,20,all,서울,관악구,116.35573784453331
37794,201906,식품,주류,20,all,서울,양천구,143.23844505307576
37801,201906,일용품,생활용품,20,F,서울,양천구,124.15689845432028
37806,201906,일용품,생활용품,20,M,서울,동작구,78.85576310406117
37811,201906,일용품,생활용품,20,all,서울,동작구,70.8247116761301
37816,201906,일용품,애완동물용품,20,F,서울,구로구,111.10433007570367
