,기간,업종대분류,업종소분류,연령,성별,시도,시군구,소비지수
31723,201905,식품,신선식품,30,F,서울,송파구,94.49796006045696
31731,201905,식품,신선식품,30,all,서울,강동구,81.06783943451812
31737,201905,식품,유제품류,30,F,서울,서초구,108.19263815294188
31740,201905,식품,유제품류,30,M,서울,강남구,100.23056369847679
31748,201905,식품,음료,30,M,서울,강동구,107.56738443294908
31756,201905,식품,음료,30,all,서울,강남구,98.48259503898777
31764,201905,식품,제과류,30,M,서울,강남구,86.73381768530407
31770,201905,식품,제과류,30,all,서울,강동구,87.60422616472168
31773,201905,식품,제과류,30,all,서울,송파구,90.57586720693618
31777,201905,식품,주류,30,M,서울,강남구,100.84717176959005
31779,201905,식품,주류,30,M,서울,서초구,100.48792026253588
31782,201905,식품,주류,30,all,서울,강남구,105.12975494618428
31783,201905,식품,주류,30,all,서울,강동구,87.66404470989903
31789,201905,식품,주류,30,all,서울,서초구,102.06688413865109
31790,201905,일용품,생활용품,30,F,서울,강동구,98.39144449169649
31799,201905,일용품,생활용품,30,M,서울,송파구,98.05386050913721
31803,201905,일용품,생활용품,30,all,서울,강남구,92.47290894140109
31804,201905,일용품,생활용품,30,all,서울,강동구,98.1898832208422
31807,201905,일용품,생활용품,30,all,서울,서초구,121.59718833518423
31815,201905,일용품,애완동물용품,30,M,서울,강동구,6.9624292548618305
31823,201905,일용품,애완동물용품,30,all,서울,강남구,63.94040493773436
31827,201905,일용품,애완동물용품,30,all,서울,송파구,72.22387014046498
31829,201905,화장품,바디/헤어용품,30,F,서울,강동구,87.80742418820644
31840,201905,화장품,바디/헤어용품,30,all,서울,서초구,116.17144682299221
31842,201905,화장품,바디/헤어용품,30,all,서울,송파구,79.28135422369904
31850,201905,화장품,뷰티소품,30,M,서울,강동구,83.21891022855652
31860,201905,화장품,뷰티소품,30,M,서울,송파구,76.45726736719034
31871,201905,화장품,화장품,30,F,서울,강남구,97.71676220739748
31886,201905,화장품,화장품,30,all,서울,서초구,92.45138671829748
31893,201905,건강/의료용품,건강관리용품,30,M,서울,강남구,116.92694735246496
31894,201905,건강/의료용품,건강관리용품,30,M,서울,강동구,98.36334921160557
31904,201905,건강/의료용품,건강관리용품,30,all,서울,송파구,66.8063722308205
31906,201905,식품,가공식품,30,F,서울,강남구,93.67345138956087
31909,201905,식품,가공식품,30,M,서울,강남구,92.87294536643827
31915,201905,식품,가공식품,30,M,서울,서초구,104.18587811799608
31916,201905,식품,가공식품,30,M,서울,송파구,99.14612341778972
31919,201905,식품,가공식품,30,all,서울,강남구,93.46880432874744
31920,201905,식품,가공식품,30,all,서울,강동구,93.88047736153923
31928,201905,식품,가공식품,30,all,서울,송파구,98.5070324109552
31953,201905,식품,담배,30,F,서울,서초구,142.3224409928539
31958,201905,식품,담배,30,M,서울,서초구,178.13569748167487
31967,201905,식품,빙과류,30,F,서울,강남구,109.72782977818731
31971,201905,식품,빙과류,30,F,서울,송파구,121.53262728249528
31975,201905,식품,빙과류,30,M,서울,강동구,130.90814435930972
31981,201905,식품,빙과류,30,M,서울,송파구,122.83268345991483
31986,201905,식품,빙과류,30,all,서울,강동구,114.00993960262916
31992,201905,식품,빵류,30,F,서울,강동구,132.87689295033357
31996,201905,식품,빵류,30,F,서울,송파구,104.94728254162098
31998,201905,식품,빵류,30,M,서울,강동구,89.51518608610512
32021,201905,식품,신선식품,30,M,서울,송파구,88.32211341100692
32028,201905,식품,유제품류,30,F,서울,강동구,89.50567587206335
32051,201905,식품,음료,30,F,서울,강동구,106.20603219753409
32058,201905,식품,음료,30,F,서울,서초구,102.87961485845041
32067,201905,식품,음료,30,all,서울,서초구,103.96403627122172
32070,201905,식품,제과류,30,F,서울,강남구,78.80127330651294
32073,201905,식품,제과류,30,F,서울,서초구,119.032752301866
32075,201905,식품,제과류,30,M,서울,강동구,85.82790055620906
32079,201905,식품,제과류,30,M,서울,서초구,99.15579129127373
32083,201905,식품,제과류,30,all,서울,강남구,81.03636006644223
32096,201905,식품,주류,30,F,서울,서초구,102.83126688861073
32097,201905,식품,주류,30,F,서울,송파구,92.81122347842998
32111,201905,식품,주류,30,all,서울,송파구,92.50007972063122
32134,201905,일용품,애완동물용품,30,F,서울,강남구,55.686648702031476
32145,201905,일용품,애완동물용품,30,all,서울,강동구,61.77436528612211
32151,201905,화장품,기타화장품,30,F,서울,송파구,158.24175824175825
32152,201905,화장품,기타화장품,30,M,서울,송파구,260.8695652173913
32153,201905,화장품,기타화장품,30,all,서울,송파구,178.94736842105263
32161,201905,화장품,바디/헤어용품,30,M,서울,강동구,100.32958732919823
32168,201905,화장품,바디/헤어용품,30,all,서울,강남구,73.95376834329224
32169,201905,화장품,바디/헤어용품,30,all,서울,강동구,92.98652778457077
32174,201905,화장품,뷰티소품,30,F,서울,강남구,105.61335737656124
32175,201905,화장품,뷰티소품,30,F,서울,강동구,57.03861680249828
32176,201905,화장품,뷰티소품,30,F,서울,서초구,102.40516674518072
32178,201905,화장품,뷰티소품,30,F,서울,송파구,88.7384551908597
32187,201905,화장품,뷰티소품,30,all,서울,강남구,111.12161952547086
32188,201905,화장품,뷰티소품,30,all,서울,강동구,65.01575532900834
32195,201905,화장품,화장품,30,F,서울,송파구,94.86751413288107
32204,201905,화장품,화장품,30,M,서울,송파구,106.50262864046377
32207,201905,화장품,화장품,30,all,서울,강남구,87.22054905810849
32223,201905,건강/의료용품,건강관리용품,30,M,서울,송파구,76.84715110434291
32227,201905,건강/의료용품,건강관리용품,30,all,서울,강남구,104.23610912907604
32247,201905,식품,기호식품,30,F,서울,강남구,85.7496843401331
32250,201905,식품,기호식품,30,F,서울,송파구,93.19370422880712
32255,201905,식품,기호식품,30,all,서울,강남구,82.1927335845763
32257,201905,식품,기호식품,30,all,서울,송파구,86.1523341232224
32262,201905,식품,담배,30,F,서울,강남구,161.78991746484613
32269,201905,식품,담배,30,M,서울,강남구,180.9176939892017
32270,201905,식품,담배,30,M,서울,강동구,162.86215110791497
32276,201905,식품,담배,30,M,서울,송파구,130.42000710507835
32280,201905,식품,담배,30,all,서울,강남구,174.23685834876466
32286,201905,식품,담배,30,all,서울,서초구,167.2488945006651
32291,201905,식품,빙과류,30,F,서울,강동구,106.21749939250034
32298,201905,식품,빙과류,30,M,서울,강남구,124.3216571162952
32309,201905,식품,빵류,30,F,서울,서초구,103.63484349823472
32320,201905,식품,빵류,30,all,서울,송파구,107.76829005236294
32321,201905,식품,신선식품,30,F,서울,강남구,99.98576236546556
32323,201905,식품,신선식품,30,F,서울,서초구,107.19562111775564
32326,201905,식품,신선식품,30,M,서울,강동구,75.34269633979113
32327,201905,식품,신선식품,30,M,서울,서초구,110.9759960384634
32331,201905,식품,신선식품,30,all,서울,강남구,99.50387727834354
32338,201905,식품,신선식품,30,all,서울,서초구,108.0903128488976
32339,201905,식품,신선식품,30,all,서울,송파구,92.8514469796076
32346,201905,식품,유제품류,30,F,서울,송파구,95.15987900448195
32347,201905,식품,유제품류,30,M,서울,강동구,85.49723686873986
32350,201905,식품,유제품류,30,M,서울,서초구,114.69641354826841
32351,201905,식품,유제품류,30,M,서울,송파구,100.61583497119528
32356,201905,식품,유제품류,30,all,서울,강남구,95.77214607002071
32357,201905,식품,유제품류,30,all,서울,강동구,88.3516040579002
32364,201905,식품,유제품류,30,all,서울,송파구,96.57447967407288
32371,201905,식품,음료,30,F,서울,송파구,105.56526410791366
32380,201905,식품,음료,30,M,서울,송파구,105.75851972189024
32392,201905,식품,제과류,30,F,서울,강동구,88.47390668608826
32404,201905,식품,제과류,30,M,서울,송파구,91.57409701784113
32411,201905,식품,제과류,30,all,서울,서초구,113.65038934588956
32413,201905,식품,주류,30,F,서울,강남구,107.18391396269553
32414,201905,식품,주류,30,F,서울,강동구,91.68524547110479
32423,201905,식품,주류,30,M,서울,강동구,81.16182688597193
32429,201905,식품,주류,30,M,서울,송파구,91.88709584345732
32433,201905,일용품,생활용품,30,F,서울,강남구,87.98093451753236
32435,201905,일용품,생활용품,30,F,서울,서초구,120.09618504952078
32436,201905,일용품,생활용품,30,F,서울,송파구,94.24287775355957
32438,201905,일용품,생활용품,30,M,서울,강동구,97.71148644053152
32443,201905,일용품,생활용품,30,M,서울,서초구,125.99323747776016
32458,201905,일용품,애완동물용품,30,F,서울,서초구,80.86280706340365
32465,201905,일용품,애완동물용품,30,M,서울,서초구,75.66170599291338
32471,201905,일용품,애완동물용품,30,all,서울,서초구,79.42905000505394
32479,201905,화장품,바디/헤어용품,30,F,서울,강남구,91.67609497067822
32483,201905,화장품,바디/헤어용품,30,M,서울,서초구,111.02001113388219
32485,201905,화장품,바디/헤어용품,30,M,서울,송파구,91.51478682813084
32502,201905,화장품,뷰티소품,30,M,서울,강남구,126.139460816839
32510,201905,화장품,뷰티소품,30,all,서울,서초구,108.129236295817
32513,201905,화장품,뷰티소품,30,all,서울,송파구,85.97856788361727
32519,201905,화장품,화장품,30,F,서울,서초구,106.77783887758392
32520,201905,화장품,화장품,30,M,서울,강남구,68.62937875118071
32521,201905,화장품,화장품,30,M,서울,강동구,148.85417785415103
32522,201905,화장품,화장품,30,M,서울,서초구,58.66711606597414
32527,201905,화장품,화장품,30,all,서울,강동구,130.77096693797458
32532,201905,화장품,화장품,30,all,서울,송파구,98.5248130086684
32536,201905,건강/의료용품,건강관리용품,40,F,서울,서초구,103.4564229059078
32544,201905,건강/의료용품,건강관리용품,40,all,서울,강남구,108.72525649435488
32554,201905,식품,가공식품,40,F,서울,서초구,95.34190081572731
32555,201905,식품,가공식품,40,F,서울,송파구,90.58926470242938
32558,201905,식품,가공식품,40,M,서울,강동구,99.59752100064432
32566,201905,식품,가공식품,40,all,서울,서초구,94.05565077919302
32567,201905,식품,기호식품,40,F,서울,강동구,112.70871935958095
32572,201905,식품,기호식품,40,F,서울,서초구,95.49009814149082
32575,201905,식품,기호식품,40,F,서울,송파구,81.5644989963108
32579,201905,식품,기호식품,40,M,서울,강남구,93.46750812046137
32591,201905,식품,담배,40,F,서울,서초구,139.56330192623082
32593,201905,식품,담배,40,F,서울,송파구,111.80111751499149
32598,201905,식품,담배,40,M,서울,강동구,185.85947387966385
32602,201905,식품,담배,40,all,서울,강동구,165.7613390928726
32612,201905,식품,빙과류,40,F,서울,강동구,121.5569683864951
32615,201905,식품,빙과류,40,F,서울,서초구,106.97728561939483
32626,201905,식품,빙과류,40,all,서울,강남구,111.56455328659649
32628,201905,식품,빙과류,40,all,서울,송파구,110.46463322927973
32637,201905,식품,빵류,40,M,서울,강남구,98.9132994038547
32645,201905,식품,빵류,40,M,서울,송파구,90.73237010838915
32670,201905,식품,유제품류,40,F,서울,송파구,91.54235495561886
32679,201905,식품,유제품류,40,all,서울,송파구,91.7668652189792
32683,201905,식품,음료,40,F,서울,강남구,95.44527769021984
32693,201905,식품,음료,40,M,서울,강남구,76.2785862004703
32696,201905,식품,음료,40,M,서울,서초구,86.07039585093582
32699,201905,식품,음료,40,all,서울,서초구,94.92259527470124
32701,201905,식품,음료,40,all,서울,송파구,100.52464985422337
32713,201905,식품,제과류,40,M,서울,서초구,96.65026778471722
32716,201905,식품,제과류,40,all,서울,강남구,102.6883932077467
32729,201905,식품,주류,40,F,서울,송파구,89.9904086596602
32732,201905,식품,주류,40,M,서울,강남구,104.5566147631196
32733,201905,식품,주류,40,M,서울,강동구,110.42962864007576
32741,201905,식품,주류,40,all,서울,강동구,94.12359732248626
32753,201905,일용품,생활용품,40,M,서울,강남구,104.59353785636793
32759,201905,일용품,생활용품,40,all,서울,송파구,95.62409300372198
32766,201905,일용품,애완동물용품,40,M,서울,강동구,9.055646950510887
32770,201905,일용품,애완동물용품,40,M,서울,송파구,85.30583102010497
32781,201905,화장품,기타화장품,40,F,서울,송파구,109.94764397905756
32784,201905,화장품,바디/헤어용품,40,F,서울,강동구,132.3216391794758
32787,201905,화장품,바디/헤어용품,40,F,서울,서초구,109.01814202211638
32793,201905,화장품,바디/헤어용품,40,M,서울,서초구,120.31508516587765
32794,201905,화장품,바디/헤어용품,40,M,서울,송파구,45.98367729928694
32801,201905,화장품,바디/헤어용품,40,all,서울,서초구,112.22251463896768
32809,201905,화장품,뷰티소품,40,M,서울,강동구,84.16930053593515
32817,201905,화장품,뷰티소품,40,all,서울,서초구,95.4444757035374
32819,201905,화장품,화장품,40,F,서울,강남구,88.31372184994144
32824,201905,화장품,화장품,40,F,서울,송파구,101.73852586234062
